Date,AverTemp(°C),Precipitation(mm),AverHumidity(%),WindSpeed(m/s),SunDuration(giờ),AtmosPressure(hPa),WeatherCondition
2020-12-16,23.81,15.67,88.51,5.52,0.0691666666666666,101.05,Mưa lớn
2020-12-17,23.38,12.1,87.39,5.41,0.0691666666666666,100.97,Mưa lớn
2020-12-18,22.73,2.24,88.16,2.6,0.0430833333333333,101.0,Mưa lớn
2020-12-19,21.52,14.04,86.6,2.6,0.0430833333333333,101.0,"Mưa lớn, Gió mạnh"
2020-12-20,20.3,14.61,85.34,2.6,0.0329166666666666,101.28,"Mưa lớn, Gió mạnh"
2020-12-21,20.3,12.92,85.87,2.6,0.0396666666666666,101.1,"Mưa lớn, Gió mạnh"
2020-12-22,21.23,6.21,88.6,5.69,0.0523333333333333,100.87,Mưa lớn
2020-12-23,23.19,5.86,92.27,4.18,0.064,100.62,"Mưa lớn, Độ ẩm cao"
2020-12-24,23.42,5.86,91.41,4.58,0.0415,100.62,Độ ẩm cao
2020-12-25,23.33,2.62,89.41,3.87,0.0409166666666666,100.81,Bình thường
2020-12-26,23.51,0.76,87.99,2.55,0.07675,100.76,Bình thường
2020-12-27,23.63,0.7,86.04,2.21,0.0745833333333333,100.7,Bình thường
2020-12-28,23.62,0.16,79.43,1.82,0.145,100.62,Bình thường
2020-12-29,23.1,0.16,84.08,2.0,0.158,100.65,Bình thường
2020-12-30,22.64,0.16,84.08,5.59,0.08675,101.07,Mưa lớn
2020-12-31,20.79,10.5,81.83,2.6,0.0590833333333333,101.3,"Mưa lớn, Gió mạnh"
2021-01-01,20.04,6.0,82.9,5.85,0.0625833333333333,101.3,Mưa lớn
2021-01-02,20.4,1.2,84.74,4.67,0.0625833333333333,101.3,Bình thường
2021-01-03,21.64,1.63,86.43,3.82,0.0390833333333333,101.05,Bình thường
2021-01-04,22.85,3.41,90.04,4.47,0.0426666666666666,100.98,Độ ẩm cao
2021-01-05,23.02,2.13,89.57,3.87,0.044,100.96,Bình thường
2021-01-06,22.92,6.37,87.77,3.95,0.04375,100.88,Mưa lớn
2021-01-07,22.84,5.93,86.08,3.91,0.05725,100.88,Mưa lớn
2021-01-08,21.23,17.0,86.08,2.6,0.0395833333333333,101.09,Mưa lớn
2021-01-09,19.83,7.97,84.89,5.46,0.049,101.19,Mưa lớn
2021-01-10,20.06,8.27,86.6,5.1,0.0385833333333333,101.14,Mưa lớn
2021-01-11,19.5,5.47,86.2,2.6,0.0324166666666666,101.39,"Mưa lớn, Gió mạnh"
2021-01-12,26.91,0.9,79.43,2.6,0.0380833333333333,101.47,Trời lạnh (<18°C)
2021-01-13,18.81,0.09,74.25,2.96,0.07725,101.47,Bình thường
2021-01-14,20.39,0.07,74.42,1.94,0.078,100.92,Bình thường
2021-01-15,21.26,0.07,77.6,1.66,0.1141666666666666,100.75,Bình thường
2021-01-16,21.93,0.69,77.6,2.16,0.15575,100.77,Bình thường
2021-01-17,21.9,5.37,80.65,4.98,0.0941666666666666,101.16,Mưa lớn
2021-01-18,19.61,4.09,80.89,5.6,0.08025,101.31,Bình thường
2021-01-19,19.94,2.53,81.85,5.6,0.049,101.02,Bình thường
2021-01-20,21.42,2.12,85.21,2.58,0.0799166666666666,100.85,Bình thường
2021-01-21,21.98,0.76,90.91,2.81,0.1105833333333333,100.71,Độ ẩm cao
2021-01-22,22.07,0.16,90.36,3.73,0.0991666666666666,100.67,Độ ẩm cao
2021-01-23,21.6,0.04,86.92,3.0,0.0991666666666666,100.76,Bình thường
2021-01-24,21.73,0.04,84.34,1.94,0.1431666666666666,100.79,Bình thường
2021-01-25,21.89,0.01,83.17,1.72,0.1630833333333333,100.81,Bình thường
2021-01-26,22.09,0.86,86.14,2.83,0.0863333333333333,100.81,Bình thường
2021-01-27,22.26,1.27,82.57,2.63,0.0615,100.81,Bình thường
2021-01-28,22.17,1.05,81.32,3.76,0.0673333333333333,101.11,Bình thường
2021-01-29,21.81,1.53,80.88,3.76,0.0869166666666666,101.16,Bình thường
2021-01-30,21.81,2.3,80.88,3.4,0.1028333333333333,101.07,Bình thường
2021-01-31,21.81,1.19,80.88,3.37,0.1136666666666666,101.07,Bình thường
2021-02-01,22.02,0.21,83.68,2.68,0.1458333333333333,101.06,Bình thường
2021-02-02,22.14,1.29,86.7,3.03,0.11125,101.08,Bình thường
2021-02-03,22.25,1.29,84.07,3.33,0.1515,101.11,Bình thường
2021-02-04,22.37,2.09,85.17,3.63,0.0955,101.14,Bình thường
2021-02-05,22.32,2.09,82.37,3.63,0.0910833333333333,101.03,Bình thường
2021-02-06,22.32,1.41,85.21,2.74,0.0785,100.91,Bình thường
2021-02-07,22.86,1.26,84.32,2.31,0.1045833333333333,100.91,Bình thường
2021-02-08,23.13,5.75,88.87,2.36,0.09925,100.91,Mưa lớn
2021-02-09,23.43,7.51,90.83,2.79,0.095,100.56,"Mưa lớn, Độ ẩm cao"
2021-02-10,21.08,2.76,85.31,5.27,0.0475833333333333,100.72,Bình thường
2021-02-11,20.4,0.45,81.22,5.27,0.1848333333333333,100.85,Bình thường
2021-02-12,20.35,0.27,79.16,3.25,0.16575,100.97,Bình thường
2021-02-13,20.74,0.66,76.31,2.11,0.1705833333333333,100.99,Bình thường
2021-02-14,21.26,0.2,76.09,1.98,0.1705833333333333,100.98,Bình thường
2021-02-15,21.58,0.07,76.26,1.51,0.1804166666666666,100.79,Bình thường
2021-02-16,21.63,0.01,79.57,1.65,0.1885,100.79,Bình thường
2021-02-17,22.14,0.45,79.57,2.81,0.1387499999999999,101.09,Bình thường
2021-02-18,22.2,1.43,81.44,4.47,0.1141666666666666,101.35,Bình thường
2021-02-19,21.77,1.16,80.31,4.06,0.1397499999999999,101.37,Bình thường
2021-02-20,21.35,0.31,80.31,2.79,0.1593333333333333,101.21,Bình thường
2021-02-21,21.4,0.03,73.96,1.56,0.1593333333333333,100.97,Bình thường
2021-02-22,21.48,0.02,73.96,1.46,0.1851666666666666,100.84,Bình thường
2021-02-23,21.76,0.11,77.22,1.67,0.1876666666666666,100.77,Bình thường
2021-02-24,22.17,0.05,75.99,1.51,0.1956666666666666,100.57,Bình thường
2021-02-25,22.93,0.01,84.81,1.51,0.1956666666666666,100.28,Bình thường
2021-02-26,23.95,0.0,88.24,3.32,0.1723333333333333,100.1,Bình thường
2021-02-27,23.95,0.01,89.81,3.46,0.1375833333333333,100.31,Bình thường
2021-02-28,24.26,0.04,89.81,2.94,0.1576666666666666,100.53,Độ ẩm cao
2021-03-01,24.87,0.03,91.43,2.75,0.1763333333333333,100.72,Độ ẩm cao
2021-03-02,24.48,0.94,91.24,1.95,0.1153333333333333,100.85,Độ ẩm cao
2021-03-03,24.1,1.09,87.54,2.43,0.1363333333333333,100.91,Bình thường
2021-03-04,24.1,0.16,87.77,2.43,0.1766666666666666,100.86,Bình thường
2021-03-05,24.73,0.07,87.77,3.57,0.2014166666666667,100.72,Bình thường
2021-03-06,24.73,0.07,87.77,3.57,0.1956666666666666,100.72,Bình thường
2021-03-07,24.97,0.24,85.46,2.5,0.15375,100.85,Bình thường
2021-03-08,24.79,0.23,83.7,2.02,0.1693333333333333,100.95,Bình thường
2021-03-09,24.79,0.26,81.88,2.24,0.1693333333333333,100.96,Bình thường
2021-03-10,24.65,0.47,81.88,2.24,0.1720833333333333,100.93,Bình thường
2021-03-11,24.9,0.22,78.85,2.08,0.1805833333333333,100.95,Bình thường
2021-03-12,24.75,0.09,81.18,2.23,0.1663333333333333,101.0,Bình thường
2021-03-13,24.53,0.0,79.48,2.44,0.1715833333333333,100.93,Bình thường
2021-03-14,24.24,0.0,81.55,2.31,0.1595833333333333,100.74,Bình thường
2021-03-15,24.78,0.0,77.88,2.28,0.1766666666666666,100.74,Bình thường
2021-03-16,24.55,0.0,80.08,2.28,0.175,100.74,Bình thường
2021-03-17,24.08,0.0,83.11,2.29,0.2035833333333333,100.49,Bình thường
2021-03-18,24.62,0.0,84.09,2.19,0.206,100.46,Bình thường
2021-03-19,25.36,0.0,84.42,2.26,0.18925,100.36,Bình thường
2021-03-20,25.57,0.0,88.77,2.58,0.1810833333333333,100.36,Bình thường
2021-03-21,25.77,0.27,88.77,2.74,0.14425,100.5,Bình thường
2021-03-22,24.5,2.24,87.3,5.59,0.0605,100.5,Mưa lớn
2021-03-23,23.94,17.16,84.02,4.22,0.0605,101.0,Mưa lớn
2021-03-24,24.21,7.9,84.99,3.13,0.1008333333333333,100.74,Mưa lớn
2021-03-25,24.99,2.2,85.04,3.13,0.1751666666666666,100.64,Bình thường
2021-03-26,25.31,2.81,88.19,2.6,0.1745833333333333,100.53,Bình thường
2021-03-27,25.3,0.12,88.87,2.59,0.18775,100.35,Bình thường
2021-03-28,25.42,0.0,89.13,3.04,0.1841666666666666,100.35,Bình thường
2021-03-29,25.42,0.0,87.43,3.66,0.1868333333333333,100.05,Bình thường
2021-03-30,26.22,0.0,84.98,3.95,0.1988333333333333,99.86,Bình thường
2021-03-31,26.22,0.0,86.46,3.77,0.1895833333333333,99.82,Bình thường
2021-04-01,25.92,1.34,90.38,2.82,0.174,99.91,Độ ẩm cao
2021-04-02,26.16,1.34,90.16,3.09,0.1652499999999999,100.09,Độ ẩm cao
2021-04-03,25.95,0.18,89.6,2.94,0.1958333333333333,100.29,Bình thường
2021-04-04,25.79,0.4,87.13,2.18,0.19625,100.48,Bình thường
2021-04-05,25.57,0.61,85.26,1.97,0.18575,100.68,Bình thường
2021-04-06,25.55,2.11,87.16,2.27,0.1771666666666666,100.75,Bình thường
2021-04-07,25.81,2.26,86.7,2.36,0.1683333333333333,100.66,Bình thường
2021-04-08,26.1,0.82,86.7,1.98,0.1670833333333333,100.49,Bình thường
2021-04-09,26.1,2.01,82.83,2.01,0.1901666666666666,100.58,Bình thường
2021-04-10,25.97,2.01,83.16,2.57,0.1204166666666666,100.75,Mưa lớn
2021-04-11,25.97,2.43,83.75,2.64,0.18275,100.84,Bình thường
2021-04-12,26.09,0.36,81.51,2.35,0.1981666666666666,100.84,Bình thường
2021-04-13,25.86,0.1,81.13,2.25,0.1921666666666666,100.63,Bình thường
2021-04-14,25.6,0.05,83.88,2.94,0.179,100.48,Bình thường
2021-04-15,25.9,0.06,86.85,3.14,0.187,100.37,Bình thường
2021-04-16,26.04,0.04,85.66,3.52,0.1819166666666666,100.41,Bình thường
2021-04-17,25.74,0.03,82.61,3.52,0.1703333333333333,100.63,Bình thường
2021-04-18,25.74,0.12,79.17,1.28,0.2056666666666666,100.63,Bình thường
2021-04-19,26.3,1.57,84.15,2.14,0.177,100.35,Bình thường
2021-04-20,26.21,4.46,88.03,2.85,0.17875,100.3,Bình thường
2021-04-21,26.62,1.06,87.6,2.76,0.181,100.35,Bình thường
2021-04-22,26.59,0.56,87.95,2.75,0.182,100.25,Bình thường
2021-04-23,26.61,0.08,87.21,2.86,0.1966666666666666,100.14,Bình thường
2021-04-24,27.27,0.51,89.33,3.02,0.1864166666666666,100.13,Bình thường
2021-04-25,27.32,0.42,89.33,2.77,0.1809166666666666,100.13,Bình thường
2021-04-26,27.07,0.42,91.63,3.4,0.1669999999999999,100.28,Độ ẩm cao
2021-04-27,26.7,2.64,86.94,2.75,0.1141666666666666,100.51,Bình thường
2021-04-28,26.99,0.35,79.67,1.91,0.18,100.68,Bình thường
2021-04-29,27.35,2.28,77.71,1.77,0.18775,100.62,Bình thường
2021-04-30,27.35,2.28,74.5,1.77,0.1915833333333333,100.54,Bình thường
2021-05-01,27.42,0.17,80.87,2.61,0.1985833333333333,100.5,Bình thường
2021-05-02,27.53,0.11,85.21,3.4,0.1985833333333333,100.48,Bình thường
2021-05-03,27.45,0.02,83.89,3.52,0.2025,100.34,Bình thường
2021-05-04,27.54,0.03,83.89,3.52,0.2193333333333333,100.27,Bình thường
2021-05-05,27.2,2.58,87.61,2.23,0.2045833333333333,100.36,Bình thường
2021-05-06,27.56,1.67,87.61,2.15,0.1743333333333333,100.59,Bình thường
2021-05-07,27.56,0.06,80.67,1.19,0.2070833333333333,100.59,Bình thường
2021-05-08,27.44,0.02,82.01,2.31,0.2070833333333333,100.35,Bình thường
2021-05-09,27.92,0.0,81.32,2.99,0.2069166666666666,100.35,Bình thường
2021-05-10,28.03,0.1,81.32,3.56,0.2106666666666666,100.14,Bình thường
2021-05-11,28.39,0.09,84.25,3.35,0.1859166666666666,100.07,Bình thường
2021-05-12,28.38,0.05,84.67,3.38,0.1859166666666666,100.03,Bình thường
2021-05-13,28.34,0.02,84.45,3.42,0.2126666666666666,100.03,Bình thường
2021-05-14,28.14,0.02,86.57,3.71,0.2011666666666666,100.05,Bình thường
2021-05-15,28.02,0.02,87.19,3.26,0.21875,100.11,Bình thường
2021-05-16,27.98,0.31,87.19,2.83,0.2178333333333333,100.14,Bình thường
2021-05-17,27.98,0.78,87.95,3.04,0.2146666666666666,100.19,Bình thường
2021-05-18,28.6,0.45,85.42,3.51,0.20575,100.16,Bình thường
2021-05-19,28.6,0.31,84.07,3.3,0.2083333333333333,100.04,Bình thường
2021-05-20,28.61,0.11,82.72,3.33,0.19925,100.07,Bình thường
2021-05-21,28.8,0.81,84.1,3.07,0.2100833333333333,100.02,Bình thường
2021-05-22,29.01,2.59,82.26,2.15,0.2027499999999999,99.86,Bình thường
2021-05-23,28.4,3.34,82.26,1.42,0.2019999999999999,99.88,Bình thường
2021-05-24,28.5,4.65,82.52,2.22,0.1677499999999999,100.05,Bình thường
2021-05-25,28.18,4.31,82.52,2.98,0.1894999999999999,100.1,Bình thường
2021-05-26,28.31,4.31,82.69,3.49,0.2004166666666666,100.04,Bình thường
2021-05-27,28.61,2.16,84.36,3.62,0.2004166666666666,100.06,Bình thường
2021-05-28,29.2,1.04,83.83,3.28,0.1964999999999999,100.17,Bình thường
2021-05-29,29.4,1.04,84.13,2.9,0.1999166666666666,100.09,Bình thường
2021-05-30,29.74,0.68,81.13,1.59,0.2001666666666666,99.93,Bình thường
2021-05-31,29.74,0.5,81.13,1.41,0.2043333333333333,99.83,Bình thường
2021-06-01,29.79,0.16,83.6,1.27,0.18775,99.89,Bình thường
2021-06-02,29.79,0.07,83.71,1.27,0.1856666666666666,99.85,Bình thường
2021-06-03,30.05,0.04,82.7,1.16,0.1689166666666666,99.91,Bình thường
2021-06-04,30.16,1.33,80.65,1.57,0.18225,99.98,Bình thường
2021-06-05,28.8,15.14,85.42,1.53,0.13,100.0,Mưa lớn
2021-06-06,28.8,4.68,85.42,2.28,0.1736666666666666,99.9,Bình thường
2021-06-07,28.91,4.86,79.32,2.13,0.1475,99.98,Bình thường
2021-06-08,28.91,10.0,79.32,2.24,0.13775,100.04,Mưa lớn
2021-06-09,28.91,12.82,82.08,2.15,0.1186666666666666,99.97,Mưa lớn
2021-06-10,28.64,12.82,79.1,1.53,0.1488333333333333,99.8,Mưa lớn
2021-06-11,27.66,2.24,83.82,1.2,0.0811666666666666,99.73,Mưa lớn
2021-06-12,27.97,2.24,83.91,2.2,0.0724166666666666,99.65,Mưa lớn
2021-06-13,28.75,1.19,76.83,2.44,0.1473333333333333,99.88,Bình thường
2021-06-14,28.3,4.97,78.27,2.72,0.17975,99.96,Bình thường
2021-06-15,29.39,4.97,77.63,2.09,0.188,99.96,Bình thường
2021-06-16,29.38,1.03,77.92,1.94,0.1709166666666667,99.98,Bình thường
2021-06-17,29.12,0.52,77.92,2.27,0.1805833333333333,99.98,Bình thường
2021-06-18,29.69,0.41,77.8,1.76,0.2059166666666666,100.13,Bình thường
2021-06-19,29.71,0.36,79.36,2.22,0.2114166666666666,100.13,Bình thường
2021-06-20,29.81,0.05,77.99,2.39,0.2055833333333333,100.13,Bình thường
2021-06-21,30.02,0.05,77.75,2.25,0.2035,99.78,Bình thường
2021-06-22,29.33,0.6,80.56,2.01,0.1878333333333333,99.92,Bình thường
2021-06-23,29.07,0.6,81.87,2.11,0.1878333333333333,100.02,Bình thường
2021-06-24,29.26,0.84,77.81,1.74,0.1906666666666666,99.96,Bình thường
2021-06-25,29.55,0.84,78.24,1.74,0.17225,99.91,Bình thường
2021-06-26,29.41,0.84,79.36,1.74,0.17725,100.07,Bình thường
2021-06-27,29.42,0.32,76.9,2.35,0.2051666666666666,100.14,Bình thường
2021-06-28,29.93,0.48,77.66,2.19,0.21225,100.14,Bình thường
2021-06-29,29.86,0.37,78.04,2.5,0.2178333333333333,99.9,Bình thường
2021-06-30,29.74,0.09,78.02,2.19,0.2006666666666666,99.96,Bình thường
2021-07-01,29.85,0.01,74.38,2.64,0.2081666666666666,99.96,Bình thường
2021-07-02,29.85,0.02,77.1,2.14,0.2090833333333333,100.0,Bình thường
2021-07-03,29.78,0.02,79.56,1.81,0.2113333333333333,99.94,Bình thường
2021-07-04,29.87,0.07,80.03,1.61,0.2060833333333333,99.89,Bình thường
2021-07-05,29.01,1.08,76.93,1.61,0.1458333333333333,99.88,Bình thường
2021-07-06,28.84,5.56,75.75,2.14,0.0567499999999999,99.75,Mưa lớn
2021-07-07,28.84,13.9,81.38,2.13,0.1056666666666666,99.88,Mưa lớn
2021-07-08,28.11,1.08,83.47,3.93,0.1569166666666666,100.04,Bình thường
2021-07-09,27.76,1.28,86.7,4.53,0.1869166666666666,100.15,Bình thường
2021-07-10,27.9,2.22,84.49,3.59,0.1894166666666666,100.2,Bình thường
2021-07-11,27.91,4.38,84.35,2.79,0.2049166666666666,100.2,Bình thường
2021-07-12,27.98,4.38,85.59,2.63,0.1919166666666666,100.31,Bình thường
2021-07-13,27.93,4.07,82.87,2.81,0.2066666666666666,100.31,Bình thường
2021-07-14,28.2,1.21,84.27,3.58,0.2066666666666666,100.09,Bình thường
2021-07-15,28.06,3.76,83.77,2.89,0.2035,100.16,Bình thường
2021-07-16,28.29,7.24,80.95,1.62,0.2035,100.18,Mưa lớn
2021-07-17,28.87,2.19,77.37,1.8,0.2045833333333333,99.94,Bình thường
2021-07-18,28.9,11.76,81.18,1.35,0.17775,99.73,Mưa lớn
2021-07-19,28.87,5.47,79.66,1.82,0.16825,99.73,Mưa lớn
2021-07-20,28.89,5.47,76.23,1.82,0.1674166666666666,99.82,Bình thường
2021-07-21,28.73,4.08,76.08,1.57,0.1441666666666666,99.78,Bình thường
2021-07-22,28.86,3.72,77.4,1.79,0.1436666666666666,99.67,Bình thường
2021-07-23,28.7,7.05,77.8,1.77,0.098,99.57,Mưa lớn
2021-07-24,29.0,1.46,74.19,2.29,0.1481666666666666,99.5,Bình thường
2021-07-25,29.73,6.11,72.1,2.18,0.1655,99.54,Mưa lớn
2021-07-26,29.65,6.11,72.46,2.28,0.1793333333333333,99.55,Bình thường
2021-07-27,30.1,0.67,74.04,1.83,0.2039166666666666,99.48,Bình thường
2021-07-28,30.33,2.64,75.67,1.86,0.1836666666666666,99.47,Bình thường
2021-07-29,30.46,1.47,75.67,1.63,0.2050833333333333,99.56,Bình thường
2021-07-30,30.22,4.61,78.97,1.94,0.16025,99.68,Bình thường
2021-07-31,30.28,1.7,75.4,2.06,0.1845833333333333,99.67,Bình thường
2021-08-01,30.28,0.8,75.28,2.1,0.17575,99.52,Bình thường
2021-08-02,30.13,1.22,74.12,1.98,0.17575,99.56,Bình thường
2021-08-03,29.7,1.07,77.49,2.31,0.1451666666666667,99.56,Bình thường
2021-08-04,29.3,2.4,79.15,1.94,0.1335,99.72,Bình thường
2021-08-05,29.37,3.32,78.04,1.94,0.1735833333333333,99.65,Bình thường
2021-08-06,29.95,4.61,78.04,1.94,0.1763333333333333,99.72,Bình thường
2021-08-07,30.5,1.44,78.04,1.94,0.1775833333333333,99.72,Bình thường
2021-08-08,30.27,1.82,77.75,1.94,0.18075,99.87,Bình thường
2021-08-09,30.42,1.75,78.06,1.94,0.1720833333333333,99.82,Bình thường
2021-08-10,29.78,1.77,78.06,1.38,0.1825833333333333,99.82,Bình thường
2021-08-11,29.52,1.55,80.7,1.86,0.1591666666666666,100.08,Bình thường
2021-08-12,29.97,2.6,75.91,1.41,0.1816666666666666,100.26,Bình thường
2021-08-13,29.49,2.81,75.55,1.58,0.1793333333333333,100.04,Bình thường
2021-08-14,28.64,2.81,75.55,2.27,0.1629999999999999,99.96,Mưa lớn
2021-08-15,28.63,19.65,80.26,2.89,0.1896666666666666,100.23,Mưa lớn
2021-08-16,28.81,2.22,76.89,2.06,0.2090833333333333,100.49,Bình thường
2021-08-17,29.13,1.26,76.25,2.44,0.2216666666666666,100.4,Bình thường
2021-08-18,28.95,0.76,77.17,2.44,0.2209166666666666,100.17,Bình thường
2021-08-19,29.12,1.68,78.93,2.95,0.2004999999999999,100.08,Bình thường
2021-08-20,29.12,1.57,83.8,2.94,0.2085,100.25,Bình thường
2021-08-21,28.74,0.97,80.69,2.84,0.2085,100.21,Bình thường
2021-08-22,29.05,3.02,82.2,2.61,0.1986666666666666,100.02,Bình thường
2021-08-23,29.05,3.66,82.47,2.61,0.201,99.93,Bình thường
2021-08-24,28.56,2.29,83.31,2.65,0.2115833333333333,99.93,Bình thường
2021-08-25,28.38,4.63,83.89,3.53,0.1982499999999999,99.95,Bình thường
2021-08-26,27.76,7.05,83.89,4.06,0.15275,99.95,Mưa lớn
2021-08-27,27.76,7.41,84.36,4.06,0.1860833333333333,100.22,Mưa lớn
2021-08-28,27.63,4.24,82.38,2.12,0.198,100.21,Bình thường
2021-08-29,27.52,19.16,87.54,2.64,0.1051666666666666,100.17,Mưa lớn
2021-08-30,27.74,7.74,83.11,1.83,0.143,100.28,Mưa lớn
2021-08-31,27.31,6.28,83.21,1.45,0.11025,100.3,Mưa lớn
2021-09-01,28.1,3.2,83.21,1.89,0.182,100.22,Bình thường
2021-09-02,28.18,4.77,84.22,2.51,0.1453333333333333,100.22,Bình thường
2021-09-03,27.67,10.8,84.83,2.51,0.1129166666666666,100.06,Mưa lớn
2021-09-04,28.14,6.59,82.59,3.2,0.1314166666666666,100.06,Mưa lớn
2021-09-05,28.35,5.36,81.4,3.2,0.1773333333333333,100.16,Mưa lớn
2021-09-06,28.2,9.83,84.96,2.23,0.1530833333333333,100.28,Mưa lớn
2021-09-07,27.57,16.54,83.85,1.72,0.0508333333333333,100.18,Mưa lớn
2021-09-08,27.61,2.24,87.86,4.24,0.1554166666666666,100.03,Mưa lớn
2021-09-09,28.15,15.87,83.11,2.43,0.14625,100.17,Mưa lớn
2021-09-10,27.71,2.24,84.76,4.49,0.14625,99.98,Mưa lớn
2021-09-11,27.48,2.24,89.93,4.49,0.0176666666666666,99.26,"Mưa lớn, Gió mạnh"
2021-09-12,27.86,2.24,89.95,5.23,0.0459166666666666,99.28,Mưa lớn
2021-09-13,28.03,2.24,89.95,3.34,0.1100833333333333,99.59,"Mưa lớn, Độ ẩm cao"
2021-09-14,28.33,6.49,89.95,3.86,0.1799166666666666,100.15,Mưa lớn
2021-09-15,27.72,2.24,87.9,4.72,0.1821666666666666,100.4,Mưa lớn
2021-09-16,27.72,3.44,86.7,3.58,0.1821666666666666,100.33,Bình thường
2021-09-17,28.16,2.56,83.37,2.93,0.2021666666666667,100.26,Bình thường
2021-09-18,28.12,3.59,80.27,1.97,0.1606666666666666,100.33,Bình thường
2021-09-19,27.42,3.59,82.99,1.94,0.0414166666666666,100.33,Mưa lớn
2021-09-20,27.77,17.59,87.64,3.49,0.1245833333333333,100.18,Mưa lớn
2021-09-21,27.47,10.1,85.1,2.33,0.1245833333333333,100.19,Mưa lớn
2021-09-22,27.24,9.57,87.6,2.9,0.1245833333333333,100.17,Mưa lớn
2021-09-23,27.31,2.24,90.12,4.21,0.0163333333333333,100.03,"Mưa lớn, Độ ẩm cao"
2021-09-24,27.82,2.24,86.84,2.6,0.1135833333333333,100.01,"Mưa lớn, Gió mạnh"
2021-09-25,27.26,10.95,87.63,3.15,0.1259166666666666,100.28,Mưa lớn
2021-09-26,27.06,4.05,84.32,1.61,0.1805833333333333,100.32,Bình thường
2021-09-27,27.46,1.42,80.65,1.8,0.1930833333333333,100.33,Bình thường
2021-09-28,27.39,7.31,85.8,2.86,0.1759166666666666,100.29,Mưa lớn
2021-09-29,27.69,2.92,83.56,1.74,0.1911666666666666,100.29,Bình thường
2021-09-30,27.78,1.06,82.34,1.34,0.2004166666666666,100.28,Bình thường
2021-10-01,28.22,1.16,79.03,1.87,0.1985833333333333,100.28,Bình thường
2021-10-02,28.07,4.11,80.61,1.87,0.18525,100.35,Bình thường
2021-10-03,27.72,3.69,80.45,1.87,0.1713333333333333,100.32,Bình thường
2021-10-04,27.78,2.24,87.29,2.69,0.1016666666666666,100.23,Mưa lớn
2021-10-05,27.74,2.24,86.49,2.7,0.1495,100.16,Mưa lớn
2021-10-06,27.6,2.24,91.03,4.02,0.0306666666666666,99.79,"Mưa lớn, Độ ẩm cao"
2021-10-07,27.68,2.24,91.23,4.87,0.0138333333333333,99.47,"Mưa lớn, Độ ẩm cao"
2021-10-08,27.57,2.24,88.36,5.18,0.0168333333333333,99.36,Mưa lớn
2021-10-09,28.36,6.98,83.73,5.18,0.1495833333333333,99.63,Mưa lớn
2021-10-10,28.18,2.24,87.46,2.43,0.13475,99.78,Mưa lớn
2021-10-11,28.12,10.28,88.08,2.76,0.1585,99.83,Mưa lớn
2021-10-12,27.07,12.08,84.41,4.83,0.0987499999999999,99.8,Mưa lớn
2021-10-13,27.07,15.23,86.08,4.88,0.0485,99.56,Mưa lớn
2021-10-14,27.57,8.07,79.88,2.07,0.1295,99.79,Mưa lớn
2021-10-15,26.89,8.07,92.16,3.9,0.0825833333333333,99.94,"Mưa lớn, Độ ẩm cao"
2021-10-16,27.12,2.24,91.47,3.11,0.0746666666666666,100.05,"Mưa lớn, Độ ẩm cao"
2021-10-17,27.01,2.24,92.47,5.21,0.0746666666666666,100.22,"Mưa lớn, Độ ẩm cao"
2021-10-18,27.04,12.24,92.47,3.16,0.0986666666666666,100.6,Mưa lớn
2021-10-19,27.04,12.07,90.58,2.07,0.04525,100.78,"Mưa lớn, Độ ẩm cao"
2021-10-20,26.84,3.96,89.27,1.81,0.1539166666666666,100.78,Bình thường
